date,total_sqft_issued_amt,total_new_units_issued_amt,count_permits_issued,count_total_permits_issued
2020-04-21,36823.71259868421,15.883161512027492,162.2027397260274,59204
2020-04-22,36787.02509868421,15.8659793814433,161.92054794520547,59101
2020-04-23,36716.10207236842,15.793814432989691,161.6821917808219,59014
2020-04-24,36707.91457236842,15.790378006872853,161.36438356164385,58898
2020-04-25,36615.67773026316,15.711340206185566,160.8986301369863,58728
2020-04-26,36495.76075409836,15.657534246575343,160.8986301369863,58728
2020-04-27,36391.64062091503,15.61433447098976,161.3095890410959,58878
2020-04-28,36334.888986928105,15.610921501706486,161.02739726027397,58775
2020-04-29,36309.784411764704,15.566552901023892,161.0027397260274,58766
2020-04-30,36294.493562091506,15.57679180887372,160.75068493150684,58674
2020-05-01,36298.71251633987,15.57679180887372,160.45753424657534,58567
2020-05-02,36263.596503267974,15.546075085324231,159.8958904109589,58362
2020-05-03,36263.596503267974,15.546075085324231,159.9013698630137,58364
2020-05-04,36297.52460784314,15.549488054607508,160.26027397260273,58495
2020-05-05,36493.33833333333,15.546075085324231,159.986301369863,58395
2020-05-06,35947.07362745098,14.733788395904437,159.74520547945207,58307
2020-05-07,35794.32199346405,14.641638225255972,159.44109589041096,58196
2020-05-08,35752.638986928105,14.61433447098976,159.03561643835616,58048
2020-05-09,35799.10337704918,14.636986301369863,158.3890410958904,57812
2020-05-10,35799.10337704918,14.636986301369863,158.4054794520548,57818
2020-05-11,35820.58206557377,14.643835616438356,158.813698630137,57967
2020-05-12,35713.3328852459,14.568493150684931,158.52328767123288,57861
2020-05-13,35696.95583606557,14.568493150684931,158.33972602739726,57794
2020-05-14,35687.75255737705,14.558219178082192,158.07945205479453,57699
2020-05-15,35059.85419672131,14.465753424657533,157.9041095890411,57635
2020-05-16,33998.48042622951,14.491408934707904,157.4027397260274,57452
2020-05-17,33998.48042622951,14.491408934707904,157.3835616438356,57445
2020-05-18,34010.74927868853,14.50171821305842,157.78630136986303,57592
2020-05-19,33997.23124590164,14.494845360824742,157.58904109589042,57520
2020-05-20,33976.15255737705,14.494845360824742,157.4904109589041,57484
2020-05-21,33797.34272131148,14.25085910652921,157.27945205479452,57407
2020-05-22,33674.66731147541,14.096219931271477,157.12876712328767,57352
2020-05-23,33752.57082236842,14.127586206896552,156.4849315068493,57117
2020-05-24,33862.701419141915,14.176470588235293,156.42739726027398,57096
2020-05-25,33974.82956953642,14.176470588235293,156.47123287671232,57112
2020-05-26,33977.56798013245,14.127586206896552,156.85753424657534,57253
2020-05-27,33876.23023178808,14.079310344827586,156.5013698630137,57123
2020-05-28,33915.85605960265,14.137931034482758,156.2164383561644,57019
2020-05-29,33703.89579470199,13.879310344827585,155.93972602739726,56918
2020-05-30,33742.55657807309,13.875432525951558,155.3013698630137,56685
2020-05-31,33742.55657807309,13.875432525951558,155.3123287671233,56689
2020-06-01,33668.31963576159,13.837931034482759,156.1150684931507,56982
2020-06-02,33361.84612582781,13.837931034482759,156.26849315068492,57038
2020-06-03,33299.85605960265,13.668965517241379,156.33150684931508,57061
2020-06-04,33267.97195364239,13.651724137931035,156.1917808219178,57010
2020-06-05,33206.273278145694,13.641379310344828,155.9753424657534,56931
2020-06-06,33211.12800664452,13.622837370242214,155.4027397260274,56722
